asset_path,object_path,active_self,components,network_transform,mesh_local_max_abs
"Assets/_Project/Prefabs/Ships/Мастодонт.prefab","Мастодонт[0]/Slot_MODULE_YAW_ENH[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Мастодонт.prefab","Мастодонт[0]/Slot_cargo[15]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipDeckNav;ProjectC.Ship.ShipModuleServer;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Platform[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/PilotSeat[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Door[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/DeckNavSurface[3]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/ShipCargoVisual[4]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Exchanger[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_Engine[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_Engine[6]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_Engine[6]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_LIFT_ENH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_MEZIY_PITCH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_MEZIY_ROLL[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_MEZIY_THRUST[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_MEZIY_YAW[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_PITCH_ENH[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_ROLL[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_MODULE_YAW_ENH[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Олимп.prefab","Олимп[0]/Slot_cargo[15]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipDeckNav;ProjectC.Ship.ShipModuleServer;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Platform[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/PilotSeat[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Door[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/DeckNavSurface[3]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/ShipCargoVisual[4]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Exchanger[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_Engine[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_Engine[6]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_Engine[6]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_LIFT_ENH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_MEZIY_PITCH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_MEZIY_ROLL[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_MEZIY_THRUST[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_MEZIY_YAW[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_PITCH_ENH[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_ROLL[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_MODULE_YAW_ENH[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Пещера.prefab","Пещера[0]/Slot_cargo[15]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipDeckNav;ProjectC.Ship.ShipModuleServer;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Platform[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/PilotSeat[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Door[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/DeckNavSurface[3]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/ShipCargoVisual[4]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Exchanger[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_Engine[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_Engine[6]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_Engine[6]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_LIFT_ENH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_MEZIY_PITCH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_MEZIY_ROLL[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_MEZIY_THRUST[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_MEZIY_YAW[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_PITCH_ENH[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_ROLL[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_MODULE_YAW_ENH[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Река.prefab","Река[0]/Slot_cargo[15]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipDeckNav;ProjectC.Ship.ShipModuleServer;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Platform[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/PilotSeat[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Door[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/DeckNavSurface[3]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/ShipCargoVisual[4]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Exchanger[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_Engine[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_Engine[6]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_Engine[6]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_LIFT_ENH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_MEZIY_PITCH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_MEZIY_ROLL[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_MEZIY_THRUST[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_MEZIY_YAW[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_PITCH_ENH[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_ROLL[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_MODULE_YAW_ENH[14]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Сильфида.prefab","Сильфида[0]/Slot_cargo[15]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]",true,"UnityEngine.Transform;UnityEngine.Rigidbody;Unity.Netcode.NetworkObject;ProjectC.Player.ShipController;Unity.Netcode.Components.NetworkTransform;ProjectC.Ship.ShipFuelSystem;ProjectC.Ship.ShipModuleManager;ProjectC.Ship.MeziyModuleActivator;ProjectC.Ship.Combat.ShipHull;ProjectC.Ship.ShipModuleVisualApplier;ProjectC.Ship.Key.ShipOwnershipRequirement;ProjectC.Player.ShipInputReader;ProjectC.Ship.ShipRootReference;ProjectC.PeacefulShip.Stations.NpcShipController;ProjectC.PeacefulShip.Stations.NpcProximityZone;ProjectC.AI.NpcSpawner;ProjectC.Ship.ShipDeckNav;ProjectC.Ship.ShipModuleServer;ProjectC.PeacefulShip.Crew.ShipCrewSpawner","authority=Owner;local=False;interpolate=True;half=False",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Platform[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/PilotSeat[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.PilotSeatController;ProjectC.Ship.ShipRootReference","",0.5
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Door[2]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer;ProjectC.Ship.DoorController;ProjectC.Ship.ShipRootReference;ProjectC.Ship.ShipPartShake","",0.5
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/DeckNavSurface[3]",true,"UnityEngine.Transform;Unity.AI.Navigation.NavMeshSurface","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/ShipCargoVisual[4]",true,"UnityEngine.Transform;UnityEngine.BoxCollider;ProjectC.Ship.Cargo.ShipCargoVisual;ProjectC.Ship.ShipRootReference","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Exchanger[5]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.SphereCollider;ProjectC.Ship.ShipRootReference;ProjectC.Ship.Cargo.ShipCargoConsole","",1.0000004768371582
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_Engine[6]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot;ProjectC.Ship.Engine.EngineThrusterVisual;ProjectC.Ship.ShipPartShake","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_Engine[6]/EngineVisuals[1]/Cylinder[0]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.MeshRenderer;UnityEngine.CapsuleCollider","",0.5
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_Engine[6]/EngineVisuals[1]/Cube[1]",true,"UnityEngine.Transform;UnityEngine.MeshFilter;UnityEngine.BoxCollider;UnityEngine.MeshRenderer","",0.5
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_LIFT_ENH[7]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_MEZIY_PITCH[8]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_MEZIY_ROLL[9]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_MEZIY_THRUST[10]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_MEZIY_YAW[11]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_PITCH_ENH[12]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
"Assets/_Project/Prefabs/Ships/Скат.prefab","Скат[0]/Slot_MODULE_ROLL[13]",true,"UnityEngine.Transform;ProjectC.Ship.ModuleSlot","",
